IDPERSONA,PC1,PC2
9035,-0.4306488742847589,-3.0045209278064746
25259,-1.5076165216563437,3.6284682411418556
656842,-4.410987049537801,-0.22416819195063423
78656,7.334852830513834,-2.4199575287877324
97602,3.410521594879378,-0.9905726230691737
8588,-5.033655376339808,-0.7115584372573075
61592,-2.1596571430415694,4.625017315368198
1701,1.3111931175868157,0.3577881056877798
652976,-3.447087109356675,0.4784163909952342
649207,10.847594921487962,0.22612493103237027
651390,-4.559073309721213,-2.5167328330374623
25763,-5.129402635743641,-2.954189299546774
646990,-1.3515188274452747,-2.7328622839885615
1842,-3.890833528885798,1.6407463078431248
3280,7.0725506620709915,-0.8261945152805327
81254,-4.09259483712675,-2.116925226267719
1206,-1.532000795346483,5.48952468941029
86475,-2.4155654019580823,-1.9723965477054624
658351,-3.669588088153859,-2.7947564611298263
683629,-3.2146668013157713,1.105562743458094
80918,0.4884571379113833,-1.5481405859594652
1546,-1.6213756848140557,3.445844393847109
81260,-4.773464734892616,-2.501630827868254
8762,-4.864657447489035,-3.421475332981744
662130,-4.853294226497528,-2.0325138055864476
1790,-0.9006338479504701,6.422827666460442
1657,-1.8069996718733519,-0.5347465005816728
1010,12.872130207359225,0.48566810591306026
26655,4.544176342094394,1.1447155649138654
76682,-4.894306792321133,-3.281344087477464
658707,-4.899701544499378,-1.2291960936134918
656763,-3.3380233155064025,-1.508637581169008
9006,-4.304319475854605,-0.33583873694321387
3729,-0.050820838138191576,-0.44481631306774194
58491,-2.3866174741549147,3.711247762665933
27203,-1.4296311849353045,-2.1203982722251937
649266,-3.739355576422305,-2.2151504574372454
97486,2.071060255472252,-2.510909056097288
